epoch,step,test_acc,test_f1,test_loss,test_mcc,train_acc,train_f1,train_loss,train_mcc,val_acc,val_f1,val_loss,val_mcc
8,559,,,,,0.6597510576248169,0.7939698696136475,0.6345582604408264,-0.03962859511375427,,,,
8,569,,,,,0.5184049010276794,0.6776180863380432,0.7937133312225342,-0.04070880636572838,,,,
8,579,,,,,0.5124223828315735,0.6749482154846191,0.7709277272224426,-0.07196629047393799,,,,
8,589,,,,,0.9641434550285339,0.9817444086074829,0.39632418751716614,-0.01721184141933918,,,,
8,599,,,,,0.3361344635486603,0.4968152940273285,0.9333474040031433,-0.10901066660881042,,,,
8,602,,,,,,,,,0.6820663213729858,0.809852659702301,0.649965763092041,0.06105073168873787
9,609,,,,,0.6842105388641357,0.8097561001777649,0.6382991671562195,0.06252991408109665,,,,
9,619,,,,,0.9797570705413818,0.9897330403327942,0.3628126084804535,0.30779221653938293,,,,
9,629,,,,,0.5325443744659424,0.6901960968971252,0.7407534122467041,0.0520440898835659,,,,
9,639,,,,,0.800000011920929,0.8888888955116272,0.5239495635032654,0.3872983157634735,,,,
9,649,,,,,0.3739837408065796,0.5361445546150208,0.9100615382194519,0.03092314302921295,,,,
9,659,,,,,0.518750011920929,0.6831275820732117,0.8017066121101379,-0.053591035306453705,,,,
9,669,,,,,1.0,1.0,0.5936964750289917,1.0,,,,
9,669,,,,,,,,,0.6820663213729858,0.809852659702301,0.653965950012207,0.06105073168873787
10,679,,,,,0.9847328066825867,0.9923076629638672,0.35311758518218994,-0.007252400740981102,,,,
10,689,,,,,0.5015873312950134,0.6680760979652405,0.8076479434967041,-0.07867716252803802,,,,
10,699,,,,,0.9676113128662109,0.9834710955619812,0.34666576981544495,0.2386547029018402,,,,
10,709,,,,,0.8060453534126282,0.892608106136322,0.5140594840049744,-0.024451566860079765,,,,
10,719,,,,,0.5155279636383057,0.6790123581886292,0.8134264349937439,-0.05124939605593681,,,,
10,729,,,,,0.7476635575294495,0.8550983667373657,0.5691131353378296,0.04514801502227783,,,,
10,736,,,,,,,,,0.6820663213729858,0.809852659702301,0.6615097522735596,0.06105073168873787
11,739,,,,,0.981249988079071,0.9905362725257874,0.35770636796951294,-0.009463722817599773,,,,
11,749,,,,,0.9824561476707458,0.991150438785553,0.36405888199806213,-0.008343478664755821,,,,
11,759,,,,,0.9801587462425232,0.9899396300315857,0.3665696382522583,0.3079618215560913,,,,
11,769,,,,,0.7368420958518982,0.8484848737716675,0.5903451442718506,-0.07194710522890091,,,,
11,779,,,,,0.2111959308385849,0.34873950481414795,1.0591833591461182,-0.13614211976528168,,,,
11,789,,,,,0.6790123581886292,0.8088235259056091,0.6242942214012146,-0.07470178604125977,,,,
11,799,,,,,0.9642857313156128,0.9818181991577148,0.426848828792572,-0.017142297700047493,,,,
11,803,,,,,,,,,0.6820663213729858,0.809852659702301,0.6355116963386536,0.06105073168873787
12,809,,,,,0.5935162305831909,0.7424960732460022,0.6977596282958984,-0.04168631136417389,,,,
12,819,,,,,0.9783281683921814,0.9890453815460205,0.40239468216896057,-0.009897692129015923,,,,
12,829,,,,,0.75,0.8571428656578064,0.5534150004386902,-0.05476123467087746,,,,
12,839,,,,,0.9800000190734863,0.9898989796638489,0.3808453381061554,-0.009896948002278805,,,,
12,849,,,,,0.9764705896377563,0.988095223903656,0.35270923376083374,0.4821770191192627,,,,
12,859,,,,,0.515625,0.6804123520851135,0.7877619862556458,-0.05392758548259735,,,,
12,869,,,,,0.6775510311126709,0.8068459630012512,0.649529218673706,0.03446144983172417,,,,
12,870,,,,,,,,,0.6820663213729858,0.809852659702301,0.6530908942222595,0.06105073168873787
13,879,,,,,0.5155279636383057,0.6790123581886292,0.7952753901481628,-0.05124939605593681,,,,
13,889,,,,,0.3412017226219177,0.5056360960006714,0.9132049083709717,0.0009730495512485504,,,,
13,899,,,,,0.8034825921058655,0.8910344839096069,0.5255201458930969,0.07618369162082672,,,,
13,909,,,,,0.5209580659866333,0.6850393414497375,0.797169029712677,-0.07353907823562622,,,,
13,919,,,,,0.9640718698501587,0.9817073345184326,0.3671180009841919,0.38590899109840393,,,,
13,929,,,,,0.7979797720909119,0.8873239159584045,0.5373415946960449,0.029261531308293343,,,,
13,937,,,,,,,,,0.6820663213729858,0.809852659702301,0.6453874111175537,0.06105073168873787
14,939,,,,,0.607594907283783,0.754358172416687,0.7040332555770874,0.0023509522434324026,,,,
14,949,,,,,0.9905956387519836,0.995275616645813,0.3786797523498535,0.5691736936569214,,,,
14,959,,,,,0.7532051205635071,0.8587155938148499,0.591603696346283,0.09821558743715286,,,,
14,969,,,,,0.6000000238418579,0.7483870983123779,0.7051771879196167,0.020779291167855263,,,,
14,979,,,,,0.8354166746139526,0.9101251363754272,0.512758731842041,0.05851149186491966,,,,
14,989,,,,,0.5186335444450378,0.6830266118049622,0.7824863791465759,0.0041565136052668095,,,,
14,999,,,,,0.7523219585418701,0.8586572408676147,0.5792943835258484,-0.04453759267926216,,,,
14,1004,,,,,,,,,0.6820663213729858,0.809852659702301,0.636495053768158,0.06105073168873787
15,1009,,,,,0.6000000238418579,0.7492163181304932,0.6846604347229004,-0.044353123754262924,,,,
15,1019,,,,,0.6801619529724121,0.8087167143821716,0.6498120427131653,0.09211824834346771,,,,
15,1029,,,,,0.408740371465683,0.5787546038627625,0.839535653591156,-0.013345208950340748,,,,
15,1039,,,,,0.6844262480735779,0.8117359280586243,0.6348998546600342,0.005266103427857161,,,,
15,1049,,,,,0.9470587968826294,0.9728096723556519,0.44073396921157837,-0.022610781714320183,,,,
15,1059,,,,,0.5406976938247681,0.6996197700500488,0.7130879759788513,0.00885795708745718,,,,
15,1069,,,,,0.6763485670089722,0.8059701323509216,0.6375592947006226,0.03447973355650902,,,,
15,1071,,,,,,,,,0.6820663213729858,0.809852659702301,0.6437429189682007,0.06105073168873787
16,1072,0.6765713691711426,0.8051337599754333,0.6836378574371338,0.05638555809855461,,,,,,,,
